"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","height_ft","height_in","total_inches","primary_position","secondary_position","position_full","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
125,"Centenary (LA)",5482,"Kim Stallworth","Sophomore","Jackson","NJ.","Jackson Liberty",,,"S/RS","8","https://www.centenarycyclones.com/sports/womens-volleyball/roster/kim-stallworth/5482","202320",,,,"S","RS","S/RS","Sophomore",0,"Jackson Liberty","JACKSON, NJ","NJ","USA"
125,"Centenary (LA)",5478,"Isabel Moreira","Junior","San Juan","Puerto Rico","Academia Adventista Metropolitana",,"5'0""","L/DS","9","https://www.centenarycyclones.com/sports/womens-volleyball/roster/isabel-moreira/5478","202320",5,0,60,"L","DS","L/DS","Junior",0,"Academia Adventista Metropolitana","SAN JUAN, PUERTO RICO","PR","USA"
125,"Centenary (LA)",5475,"Cameron Fulcher","Sophomore","Paterson","NJ.","Immaculate Conception",,,"MB/RS","12","https://www.centenarycyclones.com/sports/womens-volleyball/roster/cameron-fulcher/5475","202320",,,,"MB","RS","MB/RS","Sophomore",0,"Immaculate Conception","PATERSON, NJ","NJ","USA"
125,"Centenary (LA)",5476,"Asia Logan","Sophomore","Hi Nella","NJ.","Sterling",,,"Libero","16","https://www.centenarycyclones.com/sports/womens-volleyball/roster/asia-logan/5476","202320",,,,"L",,"L","Sophomore",0,"Sterling","HI NELLA, NJ","NJ","USA"
125,"Centenary (LA)",5474,"Alyssa Bizzarro","Senior","Hackettstown","NJ.","Hackettstown",,,"MB/OH","17","https://www.centenarycyclones.com/sports/womens-volleyball/roster/alyssa-bizzarro/5474","202320",,,,"MB","OH","MB/OH","Senior",0,"Hackettstown","HACKETTSTOWN, NJ","NJ","USA"
125,"Centenary (LA)",5480,"Vanessa Pagano","Sophomore","Flemington","NJ.","Hunterdon Central Regional",,,"S/RS","18","https://www.centenarycyclones.com/sports/womens-volleyball/roster/vanessa-pagano/5480","202320",,,,"S","RS","S/RS","Sophomore",0,"Hunterdon Central Regional","FLEMINGTON, NJ","NJ","USA"
125,"Centenary (LA)",5481,"Poppy Skjonnemand","Freshman","Southampton","UK","West Morris Mendham HS",,"5'10""","Middle","19","https://www.centenarycyclones.com/sports/womens-volleyball/roster/poppy-skjonnemand/5481","202320",5,10,70,"MB",,"MB","Freshman",0,"West Morris Mendham HS","SOUTHAMPTON, UK",,"UNITED KINGDOM"
1254,"Neumann",15206,"Naye Cruz","First Year","Carolina","Puerto Rico","St. Francis",,"5'8""","Middle","1","https://www.neumannathletics.com/sports/womens-volleyball/roster/naye-cruz/15206","202320",5,8,68,"MB",,"MB","Freshman",0,"St. Francis","CAROLINA, PUERTO RICO","PR","USA"
1254,"Neumann",15198,"Jules Dill","Senior","Middletown","Del","Appoquinimink",,"5'11""","Middle","2","https://www.neumannathletics.com/sports/womens-volleyball/roster/jules-dill/15198","202320",5,11,71,"MB",,"MB","Senior",0,"Appoquinimink","MIDDLETOWN, DEL","DE","USA"
1254,"Neumann",15197,"Tori Burgess","Senior","Delray Beach","Fla","Grandview Prep",,"5'6""","Libero","4","https://www.neumannathletics.com/sports/womens-volleyball/roster/tori-burgess/15197","202320",5,6,66,"L",,"L","Senior",0,"Grandview Prep","DELRAY BEACH, FLA","FL","USA"
1254,"Neumann",15196,"Claudia Bournazel","Sophomore","Downingtown","Pennsylvania","Downingtown West",,"5'4""","Libero","5","https://www.neumannathletics.com/sports/womens-volleyball/roster/claudia-bournazel/15196","202320",5,4,64,"L",,"L","Sophomore",0,"Downingtown West","DOWNINGTOWN, PA","PA","USA"
1254,"Neumann",15199,"Kelly Garvey","Sophomore","Aston","Pennsylvania","Cardinal O'Hara",,"5'5""","Libero","6","https://www.neumannathletics.com/sports/womens-volleyball/roster/kelly-garvey/15199","202320",5,5,65,"L",,"L","Sophomore",0,"Cardinal O'Hara","ASTON, PA","PA","USA"
1254,"Neumann",15205,"Dani Smith","Junior","Morinville","Alberta","Morinville Community",,"5'4""","Setter","7","https://www.neumannathletics.com/sports/womens-volleyball/roster/dani-smith/15205","202320",5,4,64,"S",,"S","Junior",0,"Morinville Community","MORINVILLE, ALBERTA",,"CANADA"
1254,"Neumann",15207,"Liv Bowers","First Year","Boothwyn","Pennsylvania","Padua Academy",,"5'7""","Setter","8","https://www.neumannathletics.com/sports/womens-volleyball/roster/liv-bowers/15207","202320",5,7,67,"S",,"S","Freshman",0,"Padua Academy","BOOTHWYN, PA","PA","USA"
1254,"Neumann",15208,"Ryen Hawkey","Sophomore","Tea","SD.","Tea Area",,"5'11""","Pin","9","https://www.neumannathletics.com/sports/womens-volleyball/roster/ryen-hawkey/15208","202320",5,11,71,"PH",,"PH","Sophomore",0,"Tea Area","TEA, SD","SD","USA"
1254,"Neumann",15202,"Delaney Jack","Sophomore","Mertztown","Pennsylvania","Berks Catholic",,"5'8""","Middle","10","https://www.neumannathletics.com/sports/womens-volleyball/roster/delaney-jack/15202","202320",5,8,68,"MB",,"MB","Sophomore",0,"Berks Catholic","MERTZTOWN, PA","PA","USA"
1254,"Neumann",15209,"Katela Villasenor","First Year","Reinholds","Pennsylvania","Berks Catholic",,"5'2""","Defensive","13","https://www.neumannathletics.com/sports/womens-volleyball/roster/katela-villasenor/15209","202320",5,2,62,"DS",,"DS","Freshman",0,"Berks Catholic","REINHOLDS, PA","PA","USA"
1254,"Neumann",15210,"Bri Gautier","First Year","Avondale","Pennsylvania","Tatnall",,"5'9""","Pin","14","https://www.neumannathletics.com/sports/womens-volleyball/roster/bri-gautier/15210","202320",5,9,69,"PH",,"PH","Freshman",0,"Tatnall","AVONDALE, PA","PA","USA"
1254,"Neumann",15200,"Lauren Garvey","Senior","Aston","Pennsylvania","Cardinal O'Hara",,"5'8""","Hitter","15","https://www.neumannathletics.com/sports/womens-volleyball/roster/lauren-garvey/15200","202320",5,8,68,,,,"Senior",0,"Cardinal O'Hara","ASTON, PA","PA","USA"
1254,"Neumann",15211,"Emma Dobberstein","First Year","Dundee","Mich","Dundee",,"5'7""","Defensive","16","https://www.neumannathletics.com/sports/womens-volleyball/roster/emma-dobberstein/15211","202320",5,7,67,"DS",,"DS","Freshman",0,"Dundee","DUNDEE, MICH","MI","USA"
1254,"Neumann",15203,"Anna Mansel","Senior","Marlton","NJ.","Cherokee",,"5'7""","Pin","17","https://www.neumannathletics.com/sports/womens-volleyball/roster/anna-mansel/15203","202320",5,7,67,"PH",,"PH","Senior",0,"Cherokee","MARLTON, NJ","NJ","USA"
1254,"Neumann",15201,"Regan Hickey","Senior","Aston","Pennsylvania","Cardinal O'Hara",,"5'10""","Pin","19","https://www.neumannathletics.com/sports/womens-volleyball/roster/regan-hickey/15201","202320",5,10,70,"PH",,"PH","Senior",0,"Cardinal O'Hara","ASTON, PA","PA","USA"
1254,"Neumann",15204,"Austin Raymer","Sophomore","Purcellville","Virginia","Loudoun Valley",,"5'11""","Middle","21","https://www.neumannathletics.com/sports/womens-volleyball/roster/austin-raymer/15204","202320",5,11,71,"MB",,"MB","Sophomore",0,"Loudoun Valley","PURCELLVILLE, VA","VA","USA"
1257,"Newberry",8165,"Kate Gross","Freshman","Raleigh","NC.",,,"5'8""","Libero/Defensive","1","https://www.newberrywolves.com/sports/womens-volleyball/roster/kate-gross/8165","202320",5,8,68,"L","DS","L/DS","Freshman",0,,"RALEIGH, NC","NC","USA"
1257,"Newberry",8155,"Olivia Bradley","Senior","Pace","Fla",,,"5'0""","Libero/Defensive","2","https://www.newberrywolves.com/sports/womens-volleyball/roster/olivia-bradley/8155","202320",5,0,60,"L","DS","L/DS","Senior",0,"Pace HS","PACE, FLA","FL","USA"
1257,"Newberry",8157,"Kate Brown","Sophomore","Platte City","Missouri",,,"5'10""","Outside","3","https://www.newberrywolves.com/sports/womens-volleyball/roster/kate-brown/8157","202320",5,10,70,"OH",,"OH","Sophomore",0,"Platte City HS","PLATTE CITY, MO","MO","USA"
1257,"Newberry",8166,"Lindsey Green","Freshman","Apex","NC.",,,"5'11""","Middle","4","https://www.newberrywolves.com/sports/womens-volleyball/roster/lindsey-green/8166","202320",5,11,71,"MB",,"MB","Freshman",0,,"APEX, NC","NC","USA"
1257,"Newberry",8364,"Chloe Herron","Freshman","Batesburg-Leesville","SC.",,,,"Middle Blocker","5","https://www.newberrywolves.com/sports/womens-volleyball/roster/chloe-herron/8364","202320",,,,"MB",,"MB","Freshman",0,,"BATESBURG LEESVILLE, SC","SC","USA"
1257,"Newberry",8158,"Annie Dill","Sophomore","Jacksonville","Florida",,,"5'9""","Setter","7","https://www.newberrywolves.com/sports/womens-volleyball/roster/annie-dill/8158","202320",5,9,69,"S",,"S","Sophomore",0,"Bartram Trail HS","JACKSONVILLE, FL","FL","USA"
1257,"Newberry",8169,"Emma Christensen","Junior","Price","Utah",,,"6'0""","Right","8","https://www.newberrywolves.com/sports/womens-volleyball/roster/emma-christensen/8169","202320",6,0,72,"RS",,"RS","Junior",0,,"PRICE, UTAH","UT","USA"
1257,"Newberry",8164,"Madison Watson","Sophomore","Chesapeake VA",,,,"6'0""","Middle","9","https://www.newberrywolves.com/sports/womens-volleyball/roster/madison-watson/8164","202320",6,0,72,"MB",,"MB","Sophomore",0,"Great Bridge HS","CHESAPEAKE VA","VA","USA"
1257,"Newberry",8156,"Ava Brown","Sophomore","High Point","NC.",,,"5'10""","Right","10","https://www.newberrywolves.com/sports/womens-volleyball/roster/ava-brown/8156","202320",5,10,70,"RS",,"RS","Sophomore",0,,"HIGH POINT, NC","NC","USA"
1257,"Newberry",8170,"Anna Hapner","Redshirt Sophomore","Centerville","Ohio",,,"5'9""","Outside","11","https://www.newberrywolves.com/sports/womens-volleyball/roster/anna-hapner/8170","202320",5,9,69,"OH",,"OH","Sophomore",1,,"CENTERVILLE, OHIO","OH","USA"
1257,"Newberry",8168,"Ally Owens","Freshman","Piedmont","SC.",,,"6'0""","Outside","12","https://www.newberrywolves.com/sports/womens-volleyball/roster/ally-owens/8168","202320",6,0,72,"OH",,"OH","Freshman",0,,"PIEDMONT, SC","SC","USA"
1257,"Newberry",8153,"Jacquelyn Adams","Senior","Summerville","SC.",,,"5'10""","Outside","13","https://www.newberrywolves.com/sports/womens-volleyball/roster/jacquelyn-adams/8153","202320",5,10,70,"OH",,"OH","Senior",0,,"SUMMERVILLE, SC","SC","USA"
1257,"Newberry",8160,"Margaret McMahon","Senior","Sumter","SC.",,,"6'0""","Middle","14","https://www.newberrywolves.com/sports/womens-volleyball/roster/margaret-mcmahon/8160","202320",6,0,72,"MB",,"MB","Senior",0,"Sumter HS","SUMTER, SC","SC","USA"
1257,"Newberry",8167,"Anna Schneider","Freshman","Simpsonville","SC.",,,"5'10""","Outside","15","https://www.newberrywolves.com/sports/womens-volleyball/roster/anna-schneider/8167","202320",5,10,70,"OH",,"OH","Freshman",0,,"SIMPSONVILLE, SC","SC","USA"
1257,"Newberry",8163,"Gabby Warren","Sophomore","Easley","South Carolina",,,"5'10""","Middle","16","https://www.newberrywolves.com/sports/womens-volleyball/roster/gabby-warren/8163","202320",5,10,70,"MB",,"MB","Sophomore",0,"Dorman HS","EASLEY, SC","SC","USA"
1257,"Newberry",8159,"Taylor Hall","Senior","McDonough","Georgia",,,"5'11""","Outside","21","https://www.newberrywolves.com/sports/womens-volleyball/roster/taylor-hall/8159","202320",5,11,71,"OH",,"OH","Senior",0,,"MCDONOUGH, GA","GA","USA"
1257,"Newberry",8162,"Samantha Shaffer","Sophomore","Belle Isle","Florida",,,"5'11""","Right","22","https://www.newberrywolves.com/sports/womens-volleyball/roster/samantha-shaffer/8162","202320",5,11,71,"RS",,"RS","Sophomore",0,"Boone HS","BELLE ISLE, FL","FL","USA"
1257,"Newberry",8154,"Kannyn Boyd","Sophomore","Mt. Pleasant","Michigan",,,"5'4""","Defensive","23","https://www.newberrywolves.com/sports/womens-volleyball/roster/kannyn-boyd/8154","202320",5,4,64,"DS",,"DS","Sophomore",0,"Mt. Pleasant HS","MT PLEASANT, MI","MI","USA"
1257,"Newberry",8161,"Katy Morrison","Redshirt Sophomore","Oreana","Illinois",,,"5'6""","Libero/Defensive","24","https://www.newberrywolves.com/sports/womens-volleyball/roster/katy-morrison/8161","202320",5,6,66,"L","DS","L/DS","Sophomore",1,"Argenta-Oreana HS","OREANA, IL","IL","USA"
1257,"Newberry",8171,"Carole Ann Hussey","Freshman","Naples","Fla",,,"5'11""","Outside","25","https://www.newberrywolves.com/sports/womens-volleyball/roster/carole-ann-hussey/8171","202320",5,11,71,"OH",,"OH","Freshman",0,,"NAPLES, FLA","FL","USA"
1266,"Northern St.",7622,"Victoria Persha","Sophomore","Surprise","Ariz","Paradise Honors HS",,"5'11""","RS","1","https://www.nsuwolves.com/sports/womens-volleyball/roster/victoria-persha/7622","202320",5,11,71,"RS",,"RS","Sophomore",0,"Paradise Honors HS","SURPRISE, ARIZ","AZ","USA"
1266,"Northern St.",7620,"Reese Johnson","Sophomore","Denver","Iowa","Denver Senior HS",,"5'9""","S","2","https://www.nsuwolves.com/sports/womens-volleyball/roster/reese-johnson/7620","202320",5,9,69,"S",,"S","Sophomore",0,"Denver Senior HS","DENVER, IOWA","IA","USA"
1266,"Northern St.",7651,"Abby Meister","Sophomore","Sioux Falls","SD.","Harrisburg HS","Southwest Minnesota State","5'6""","DS/L","3","https://www.nsuwolves.com/sports/womens-volleyball/roster/abby-meister/7651","202320",5,6,66,"DS","L","DS/L","Sophomore",0,"Harrisburg HS","SIOUX FALLS, SD","SD","USA"
1266,"Northern St.",7994,"Riley Batta","Freshman","Rockwell City","Iowa","South Central Calhoun",,"5'11""","RS/S","4","https://www.nsuwolves.com/sports/womens-volleyball/roster/riley-batta/7994","202320",5,11,71,"RS","S","RS/S","Freshman",0,"South Central Calhoun","ROCKWELL CITY, IOWA","IA","USA"
1266,"Northern St.",7999,"Sara Moberg","Freshman","Champlin","Minn","Champlin Park HS",,"5'10""","DS/L","5","https://www.nsuwolves.com/sports/womens-volleyball/roster/sara-moberg/7999","202320",5,10,70,"DS","L","DS/L","Freshman",0,"Champlin Park HS","CHAMPLIN, MINN","MN","USA"
1266,"Northern St.",7619,"Mia Hinsz","Sophomore","Bismarck","ND.","Bismarck HS",,"5'5""","DS/L","6","https://www.nsuwolves.com/sports/womens-volleyball/roster/mia-hinsz/7619","202320",5,5,65,"DS","L","DS/L","Sophomore",0,"Bismarck HS","BISMARCK, ND","ND","USA"
1266,"Northern St.",7617,"Abby Brooks","Junior","Madison","SD.","Madison HS",,"6'2""","MH","7","https://www.nsuwolves.com/sports/womens-volleyball/roster/abby-brooks/7617","202320",6,2,74,"MB",,"MB","Junior",0,"Madison HS","MADISON, SD","SD","USA"
1266,"Northern St.",8000,"A'Lailah Perry","Freshman","Algona","Iowa","Algona HS",,"5'11""","OH","8","https://www.nsuwolves.com/sports/womens-volleyball/roster/a-lailah-perry/8000","202320",5,11,71,"OH",,"OH","Freshman",0,"Algona HS","ALGONA, IOWA","IA","USA"
1266,"Northern St.",7998,"Carsyn Mettler","Freshman","Rapid City","SD.","Stevens HS",,"5'11""","RS/S","9","https://www.nsuwolves.com/sports/womens-volleyball/roster/carsyn-mettler/7998","202320",5,11,71,"RS","S","RS/S","Freshman",0,"Stevens HS","RAPID CITY, SD","SD","USA"
1266,"Northern St.",7624,"Hanna Thompson","Junior","Victoria","Minn","Chaska HS",,"5'11""","RS","10","https://www.nsuwolves.com/sports/womens-volleyball/roster/hanna-thompson/7624","202320",5,11,71,"RS",,"RS","Junior",0,"Chaska HS","VICTORIA, MINN","MN","USA"
1266,"Northern St.",7996,"Ayvrie Kaiser","Freshman","Pierre","SD.","T.F. Riggs HS",,"6'0""","OH","11","https://www.nsuwolves.com/sports/womens-volleyball/roster/ayvrie-kaiser/7996","202320",6,0,72,"OH",,"OH","Freshman",0,"T.F. Riggs HS","PIERRE, SD","SD","USA"
1266,"Northern St.",7623,"Natalia Szybinska","Junior","Poznan","Poland","Szamotuly",,"5'10""","OH","12","https://www.nsuwolves.com/sports/womens-volleyball/roster/natalia-szybinska/7623","202320",5,10,70,"OH",,"OH","Junior",0,"Szamotuly","POZNAN, POLAND",,"POLAND"
1266,"Northern St.",7997,"Corbyn Menz","Freshman","Delano","Minn","Delano HS",,"5'10""","OH","13","https://www.nsuwolves.com/sports/womens-volleyball/roster/corbyn-menz/7997","202320",5,10,70,"OH",,"OH","Freshman",0,"Delano HS","DELANO, MINN","MN","USA"
1266,"Northern St.",8001,"Morissen Samuels","Freshman","Harrisburg","SD.","Harrisburg HS",,"6'1""","RS","14","https://www.nsuwolves.com/sports/womens-volleyball/roster/morissen-samuels/8001","202320",6,1,73,"RS",,"RS","Freshman",0,"Harrisburg HS","HARRISBURG, SD","SD","USA"
1266,"Northern St.",7626,"Jackie Yang","Sophomore","St. Paul","Minn","Johnson HS",,"5'4""","DS/L","15","https://www.nsuwolves.com/sports/womens-volleyball/roster/jackie-yang/7626","202320",5,4,64,"DS","L","DS/L","Sophomore",0,"Johnson HS","ST PAUL, MINN","MN","USA"
1266,"Northern St.",7621,"Madison Langlie","Senior","Fargo","ND.","Fargo Davies HS",,"5'7""","DS","16","https://www.nsuwolves.com/sports/womens-volleyball/roster/madison-langlie/7621","202320",5,7,67,"DS",,"DS","Senior",0,"Fargo Davies HS","FARGO, ND","ND","USA"
1266,"Northern St.",8121,"Isabella Steffel","Sophomore","Brandon","SD.","O'Gorman HS","West Georgia","6'0""","MH","17","https://www.nsuwolves.com/sports/womens-volleyball/roster/isabella-steffel/8121","202320",6,0,72,"MB",,"MB","Sophomore",0,"O'Gorman HS","BRANDON, SD","SD","USA"
1266,"Northern St.",7995,"Eliza Bauers","Freshman","Sioux Falls","SD.","Roosevelt HS",,"6'0""","MH","18","https://www.nsuwolves.com/sports/womens-volleyball/roster/eliza-bauers/7995","202320",6,0,72,"MB",,"MB","Freshman",0,"Roosevelt HS","SIOUX FALLS, SD","SD","USA"
1266,"Northern St.",7618,"Cara Cyr","Sophomore","Maple Grove","Minn","Maple Grove Senior",,"6'0""","MH","20","https://www.nsuwolves.com/sports/womens-volleyball/roster/cara-cyr/7618","202320",6,0,72,"MB",,"MB","Sophomore",0,"Maple Grove Senior","MAPLE GROVE, MINN","MN","USA"
1266,"Northern St.",7625,"Keri Walker","Redshirt Junior","Grafton","Wis","Living Word Lutheran",,"6'0""","S/RS","21","https://www.nsuwolves.com/sports/womens-volleyball/roster/keri-walker/7625","202320",6,0,72,"S","RS","S/RS","Junior",1,"Living Word Lutheran","GRAFTON, WIS","WI","USA"
1267,"Northland",3853,"Ellie Kracht","Senior","Wisconsin Rapids","Wisconsin","Northland Lutheran High School",,"5'4""","MB","1","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/ellie-kracht/3853","202320",5,4,64,"MB",,"MB","Senior",0,"Northland Lutheran High School","WISCONSIN RAPIDS, WI","WI","USA"
1267,"Northland",3854,"Kodie Rempp","Junior","Harrison","Nebraska","Sioux County High School",,"5'5""","Pin","2","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/kodie-rempp/3854","202320",5,5,65,"PH",,"PH","Junior",0,"Sioux County High School","HARRISON, NE","NE","USA"
1267,"Northland",3851,"Bailey Wynn","Fifth Year","Backus","Minnesota","Pine River-Backus High School",,"5'7""","Pin","4","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/bailey-wynn/3851","202320",5,7,67,"PH",,"PH","Fifth Year",0,"Pine River-Backus High School","BACKUS, MN","MN","USA"
1267,"Northland",3855,"Shelby Justman","Sophomore","La Valle","Wisconsin","Wonewoc Center High School",,"5'7""","Pin","5","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/shelby-justman/3855","202320",5,7,67,"PH",,"PH","Sophomore",0,"Wonewoc Center High School","LA VALLE, WI","WI","USA"
1267,"Northland",3849,"Madi Owens","Senior","Keewatin","Minnesota","Nashwank-Keewatin High School",,"5'4""","Pin","9","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/madi-owens/3849","202320",5,4,64,"PH",,"PH","Senior",0,"Nashwank-Keewatin High School","KEEWATIN, MN","MN","USA"
1267,"Northland",3847,"Elizabeth Montgomery","Senior","Dassel","Minnesota","Howard Lake High School",,"5'10""","MB","10","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/elizabeth-montgomery/3847","202320",5,10,70,"MB",,"MB","Senior",0,"Howard Lake High School","DASSEL, MN","MN","USA"
1267,"Northland",3852,"Alexa Zadra","Senior","Parker","Colorado","Ponderosa High School",,"5'4""","DS","11","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/alexa-zadra/3852","202320",5,4,64,"DS",,"DS","Senior",0,"Ponderosa High School","PARKER, CO","CO","USA"
1267,"Northland",3857,"Britta Josephson","Freshman","Mellen","Wisconsin","Mellen Public School",,"5'6""","Pin","13","https://www.northlandcollegesports.com/sports/womens-volleyball/roster/britta-josephson/3857","202320",5,6,66,"PH",,"PH","Freshman",0,"Mellen Public School","MELLEN, WI","WI","USA"
